Timestamp, 0Pitch,0Yaw,0Roll,0DirectionX,0DirectionY,0DirectionZ,0ArmDirectionX,0ArmDirectionY, 0ArmDirectionZ,0PalmNormalX,0PalmNormalY,0PalmNormalZ,0HandVelocityX,0HandVelocityY,0HandVelocityZ,0PalmPositionX,0PalmPositionY,0PalmPositionZ,0WristPositionX,0WristPositionY,0WristPositionZ,0ThumbMetaPrevX,0ThumbMetaPrevY, 0ThumbMetaPrevZ,0ThumbMetaNextX,0ThumbMetaNextY, 0ThumbMetaNextZ,0ThumbProxNextX,0ThumbProxNextY, 0ThumbProxNextZ,0ThumbInterNextX,0ThumbInterNextY, 0ThumbInterNextZ,0ThumbDistNextX,0ThumbDistNextY, 0ThumbDistNextZ,0IndexMetaPrevX,0IndexMetaPrevY, 0IndexMetaPrevZ,0IndexMetaNextX,0IndexMetaNextY, 0IndexMetaNextZ,0IndexProxNextX,0IndexProxNextY, 0IndexProxNextZ,0IndexInterNextX,0IndexInterNextY, 0IndexInterNextZ,0IndexDistNextX,0IndexDistNextY, 0IndexDistNextZ,0MiddleMetaPrevX,0MiddleMetaPrevY, 0MiddleMetaPrevZ,0MiddleMetaNextX,0MiddleMetaNextY, 0MiddleMetaNextZ,0MiddleProxNextX,0MiddleProxNextY, 0MiddleProxNextZ,0MiddleInterNextX,0MiddleInterNextY, 0MiddleInterNextZ,0MiddleDistNextX,0MiddleDistNextY, 0MiddleDistNextZ,0RingMetaPrevX,0MiddleMetaPrevY, 0MiddleMetaPrevZ,0RingMetaNextX,0RingMetaNextY, 0RingMetaNextZ,0RingProxNextX,0RingProxNextY, 0RingProxNextZ,0RingInterNextX,0RingInterNextY, 0RingInterNextZ,0RingDistNextX,0RingDistNextY, 0RingDistNextZ,0PinkyMetaPrevX,0PinkyMetaPrevY, 0PinkyMetaPrevZ,0PinkyMetaNextX,0PinkyMetaNextY, 0PinkyMetaNextZ,0PinkyProxNextX,0PinkyProxNextY, 0PinkyProxNextZ,0PinkyInterNextX,0PinkyInterNextY, 0PinkyInterNextZ,0PinkyDistNextX,0PinkyDistNextY, 0PinkyDistNextZ,ActivityClass
07.24.43.127123,1.877983,1.951671,1.291261,0.433701,0.897079,-0.0845682,0.58507,0.81028,-0.0337658,0.525709,-0.150905,-0.837172,1.52339,-4.97115,-5.04096,-120.459,267.818,165.463,-159.551,211.365,158.28,-158.259,241.188,139.081,-158.259,241.188,139.081,-158.062,283.413,133.177,-145.403,309.598,130.709,-131.453,316.197,131.11,-159.899,244.116,159.875,-122.224,298.986,161.844,-95.4061,324.062,159.427,-78.9918,334.88,152.817,-70.0434,339.329,147.561,-152.16,240.101,167.015,-110.739,287.346,173.32,-79.9177,314.502,168.906,-61.2536,327.913,160.699,-51.9319,333.596,154.745,-143.693,233.955,170.668,-101.609,270.67,180.431,-71.4363,293.009,172.885,-53.1731,304.346,162.72,-44.229,309.076,155.637,-135.001,224.552,169.267,-93.548,253.445,183.454,-69.3949,270.937,178.243,-56.8855,279.303,170.797,-49.3318,283.968,163.685,pick
07.24.43.143079,1.878466,1.95325,1.293381,0.43341,0.897303,-0.0836844,0.586889,0.808867,-0.035991,0.52642,-0.149902,-0.836906,-1.82267,-3.16227,-2.77272,-120.483,267.785,165.426,-159.525,211.301,158.228,-158.231,241.114,139.012,-158.231,241.114,139.012,-158.057,283.342,133.133,-145.406,309.534,130.691,-131.459,316.134,131.107,-159.888,244.033,159.807,-122.289,298.953,161.818,-95.5335,324.103,159.481,-79.1367,334.97,152.909,-70.1914,339.451,147.675,-152.148,240.025,166.949,-110.794,287.323,173.296,-80.021,314.541,168.932,-61.3742,328.003,160.769,-52.0563,333.713,154.836,-143.674,233.889,170.605,-101.646,270.658,180.406,-71.5179,293.084,172.946,-53.264,304.485,162.837,-44.3157,309.254,155.786,-134.97,224.498,169.207,-93.5639,253.442,183.429,-69.446,271.001,178.281,-56.9414,279.41,170.876,-49.3822,284.105,163.79,pick
07.24.43.158549,1.878726,1.954399,1.295386,0.433012,0.897622,-0.0823066,0.587306,0.808552,-0.0362532,0.52665,-0.148827,-0.836953,-1.87614,-5.07142,-3.00048,-120.505,267.689,165.38,-159.491,211.171,158.158,-158.217,240.984,138.951,-158.217,240.984,138.951,-158.065,283.22,133.13,-145.426,309.421,130.727,-131.48,316.025,131.158,-159.881,243.891,159.747,-122.349,298.857,161.788,-95.6496,324.07,159.525,-79.2727,335,153.011,-70.3297,339.532,147.818,-152.135,239.888,166.886,-110.84,287.235,173.259,-80.1154,314.51,168.927,-61.4905,328.024,160.806,-52.1763,333.775,154.906,-143.654,233.761,170.54,-101.672,270.577,180.362,-71.5987,293.102,172.988,-53.3562,304.591,162.961,-44.4003,309.416,155.96,-134.938,224.383,169.138,-93.569,253.37,183.378,-69.4939,271.004,178.29,-56.9947,279.466,170.939,-49.4254,284.204,163.893,pick
07.24.43.174507,1.878765,1.954964,1.296491,0.432582,0.897986,-0.0805844,0.587312,0.808558,-0.0360411,0.526736,-0.148223,-0.837006,0.472334,-4.50961,-2.83687,-120.518,267.605,165.329,-159.466,211.063,158.094,-158.21,240.876,138.898,-158.21,240.876,138.898,-158.107,283.122,133.145,-145.481,309.332,130.793,-131.534,315.93,131.244,-159.876,243.778,159.692,-122.387,298.772,161.744,-95.7004,323.998,159.501,-79.3302,334.949,153.007,-70.3877,339.504,147.836,-152.126,239.779,166.829,-110.868,287.155,173.212,-80.1704,314.459,168.887,-61.5587,328.003,160.79,-52.2465,333.78,154.915,-143.641,233.657,170.481,-101.686,270.503,180.31,-71.6522,293.096,172.996,-53.4157,304.652,163.038,-44.4499,309.525,156.084,-134.918,224.286,169.078,-93.5706,253.302,183.323,-69.5229,270.982,178.273,-57.0246,279.481,170.965,-49.4447,284.25,163.953,pick
07.24.43.190464,1.878936,1.95539,1.29733,0.432132,0.898267,-0.0798645,0.588156,0.807917,-0.0366574,0.526694,-0.147734,-0.837119,1.26533,-6.30928,-6.38223,-120.507,267.55,165.274,-159.446,211.003,158.032,-158.191,240.815,138.839,-158.191,240.815,138.839,-158.115,283.065,133.12,-145.502,309.283,130.789,-131.557,315.885,131.246,-159.857,243.71,159.633,-122.389,298.718,161.7,-95.7266,323.971,159.482,-79.3662,334.944,153.004,-70.4265,339.518,147.845,-152.104,239.711,166.767,-110.863,287.101,173.162,-80.1872,314.43,168.856,-61.5852,327.998,160.778,-52.2759,333.788,154.913,-143.616,233.591,170.416,-101.675,270.45,180.253,-71.6597,293.076,172.967,-53.4284,304.662,163.037,-44.4607,309.555,156.101,-134.89,224.224,169.01,-93.5522,253.251,183.26,-69.5118,270.944,178.223,-57.0156,279.453,170.925,-49.4345,284.231,163.92,pick
07.24.43.207419,1.87922,1.956044,1.299242,0.43195,0.898337,-0.0800607,0.587181,0.808651,-0.0360827,0.526153,-0.146498,-0.837676,2.09817,-5.61011,-3.39822,-120.455,267.432,165.201,-159.355,210.861,157.931,-158.139,240.695,138.769,-158.139,240.695,138.769,-158.079,282.946,133.061,-145.471,309.166,130.724,-131.525,315.766,131.169,-159.793,243.569,159.568,-122.365,298.602,161.661,-95.7857,323.947,159.511,-79.4581,334.98,153.056,-70.5314,339.594,147.911,-152.031,239.567,166.69,-110.82,286.982,173.101,-80.1948,314.37,168.832,-61.6191,327.982,160.773,-52.3224,333.794,154.911,-143.536,233.451,170.327,-101.614,270.33,180.168,-71.6395,293.028,172.946,-53.4263,304.665,163.046,-44.4667,309.585,156.119,-134.804,224.091,168.905,-93.4766,253.134,183.152,-69.4479,270.854,178.162,-56.9573,279.384,170.88,-49.385,284.173,163.875,pick
07.24.43.221386,1.879527,1.956681,1.300506,0.432181,0.89823,-0.0800103,0.586257,0.809352,-0.0354014,0.526048,-0.145753,-0.837872,0.426588,-2.14168,-3.32699,-120.452,267.413,165.172,-159.319,210.823,157.874,-158.127,240.672,138.732,-158.127,240.672,138.732,-158.064,282.924,133.03,-145.45,309.14,130.695,-131.501,315.735,131.138,-159.779,243.534,159.534,-122.378,298.585,161.65,-95.8546,323.992,159.549,-79.5473,335.066,153.113,-70.6278,339.707,147.981,-152.013,239.532,166.651,-110.825,286.963,173.08,-80.2293,314.388,168.835,-61.6683,328.028,160.789,-52.3783,333.853,154.929,-143.513,233.417,170.282,-101.608,270.312,180.136,-71.6558,293.051,172.956,-53.4518,304.717,163.073,-44.4964,309.651,156.151,-134.777,224.062,168.854,-93.4618,253.118,183.109,-69.4376,270.853,178.148,-56.9493,279.392,170.875,-49.3829,284.185,163.865,pick
07.24.43.236341,1.880055,1.958178,1.303036,0.432838,0.897862,-0.0805911,0.587067,0.808702,-0.0367983,0.526256,-0.144377,-0.83798,-1.03254,-2.71362,-8.9685,-120.407,267.306,165.034,-159.22,210.683,157.709,-158.044,240.536,138.573,-158.044,240.536,138.573,-157.974,282.783,132.846,-145.341,308.989,130.494,-131.384,315.566,130.932,-159.704,243.38,159.376,-122.375,298.478,161.539,-95.9546,323.997,159.508,-79.6833,335.126,153.08,-70.7787,339.8,147.952,-151.931,239.381,166.489,-110.805,286.861,172.957,-80.2691,314.357,168.758,-61.7356,328.028,160.705,-52.4605,333.862,154.833,-143.424,233.274,170.116,-101.567,270.217,180,-71.6633,293.048,172.919,-53.4802,304.762,163.058,-44.535,309.717,156.138,-134.675,223.932,168.681,-93.3984,253.031,182.96,-69.3895,270.806,178.077,-56.9091,279.366,170.816,-49.3567,284.164,163.795,pick
07.24.43.252299,1.880228,1.958407,1.303187,0.433238,0.897641,-0.0809043,0.587357,0.808482,-0.0369866,0.526397,-0.14433,-0.837899,-1.75395,-1.92762,0.342796,-120.422,267.289,165.037,-159.236,210.669,157.706,-158.053,240.52,138.569,-158.053,240.52,138.569,-157.986,282.765,132.824,-145.341,308.964,130.463,-131.378,315.526,130.901,-159.718,243.364,159.372,-122.39,298.462,161.543,-95.9816,323.992,159.513,-79.7132,335.115,153.068,-70.8113,339.784,147.931,-151.947,239.364,166.485,-110.822,286.844,172.963,-80.2857,314.337,168.759,-61.7528,327.994,160.683,-52.4801,333.818,154.798,-143.44,233.257,170.112,-101.585,270.199,180.006,-71.6832,293.034,172.934,-53.5042,304.739,163.056,-44.5634,309.686,156.126,-134.691,223.915,168.679,-93.4167,253.013,182.967,-69.4087,270.791,178.094,-56.9312,279.35,170.827,-49.385,284.141,163.796,pick
07.24.43.268256,1.880876,1.959491,1.304314,0.432275,0.898134,-0.0805831,0.58854,0.807617,-0.0370919,0.526881,-0.143825,-0.837682,-0.454441,-5.65544,-3.35584,-120.414,267.174,164.997,-159.218,210.553,157.632,-158.02,240.4,138.503,-158.02,240.4,138.503,-157.996,282.646,132.766,-145.379,308.858,130.414,-131.423,315.434,130.858,-159.699,243.236,159.303,-122.392,298.348,161.514,-95.9933,323.883,159.463,-79.7298,334.998,152.996,-70.8316,339.662,147.851,-151.929,239.236,166.418,-110.826,286.73,172.934,-80.2976,314.23,168.744,-61.7683,327.877,160.648,-52.5,333.689,154.747,-143.422,233.131,170.047,-101.586,270.085,179.976,-71.6906,292.927,172.909,-53.5198,304.619,163.006,-44.5863,309.556,156.061,-134.669,223.793,168.616,-93.413,252.901,182.936,-69.4103,270.688,178.08,-56.9414,279.243,170.797,-49.4088,284.024,163.745,pick
07.24.43.284213,1.881657,1.960896,1.304952,0.43185,0.898449,-0.0793362,0.588338,0.8078,-0.0363017,0.52815,-0.14381,-0.836885,0.0480883,-2.30385,-0.0926139,-120.402,267.121,164.966,-159.178,210.486,157.554,-157.961,240.33,138.424,-157.961,240.33,138.424,-157.973,282.578,132.71,-145.369,308.799,130.394,-131.414,315.375,130.867,-159.672,243.169,159.219,-122.386,298.293,161.474,-95.9534,323.79,159.389,-79.6741,334.87,152.904,-70.7693,339.513,147.752,-151.911,239.173,166.347,-110.833,286.681,172.915,-80.2972,314.174,168.741,-61.7586,327.802,160.636,-52.4859,333.601,154.729,-143.407,233.071,169.989,-101.598,270.041,179.973,-71.6968,292.873,172.904,-53.5211,304.55,162.993,-44.5834,309.479,156.049,-134.65,223.736,168.573,-93.4236,252.86,182.947,-69.4292,270.66,178.1,-56.9629,279.213,170.813,-49.4312,283.991,163.758,pick
07.24.43.300171,1.882167,1.961821,1.305226,0.430208,0.899425,-0.0771727,0.588704,0.807513,-0.0367594,0.529095,-0.143911,-0.83627,-0.499769,-4.40169,-2.04129,-120.421,267.047,164.931,-159.184,210.406,157.498,-157.945,240.243,138.356,-157.945,240.243,138.356,-158.044,282.501,132.712,-145.489,308.75,130.459,-131.544,315.345,130.966,-159.679,243.087,159.145,-122.405,298.218,161.429,-95.9343,323.669,159.273,-79.6411,334.705,152.748,-70.7325,339.323,147.579,-151.926,239.095,166.284,-110.863,286.611,172.886,-80.3134,314.087,168.697,-61.7659,327.688,160.567,-52.4909,333.467,154.645,-143.425,232.995,169.937,-101.634,269.974,179.958,-71.7206,292.778,172.848,-53.5427,304.425,162.904,-44.6048,309.337,155.948,-134.665,223.66,168.531,-93.4594,252.795,182.945,-69.4667,270.593,178.083,-57.0054,279.135,170.773,-49.4819,283.897,163.699,pick
07.24.43.316128,1.882604,1.962501,1.30571,0.428161,0.900633,-0.074419,0.589565,0.806865,-0.0371919,0.529536,-0.143756,-0.836018,1.20673,-4.71705,-1.77271,-120.4,266.945,164.883,-159.162,210.306,157.433,-157.908,240.14,138.29,-157.908,240.14,138.29,-158.108,282.411,132.752,-145.612,308.696,130.58,-131.682,315.32,131.119,-159.651,242.98,159.074,-122.385,298.116,161.383,-95.8835,323.532,159.165,-79.5821,334.542,152.614,-70.6715,339.147,147.435,-151.903,238.989,166.219,-110.849,286.509,172.846,-80.2884,313.972,168.627,-61.7369,327.567,160.49,-52.4604,333.34,154.562,-143.403,232.89,169.875,-101.621,269.873,179.921,-71.6968,292.655,172.774,-53.5131,304.294,162.828,-44.5697,309.207,155.878,-134.64,223.557,168.472,-93.4459,252.694,182.909,-69.4511,270.491,178.043,-56.991,279.028,170.723,-49.4711,283.784,163.641,pick
07.24.43.331088,1.882806,1.962725,1.30583,0.426612,0.901455,-0.0733581,0.589246,0.807115,-0.0367976,0.529672,-0.143725,-0.835937,-0.401481,-3.46461,0.85506,-120.403,266.915,164.891,-159.163,210.276,157.427,-157.909,240.114,138.29,-157.909,240.114,138.29,-158.163,282.391,132.798,-145.713,308.7,130.657,-131.796,315.351,131.206,-159.654,242.953,159.073,-122.386,298.086,161.392,-95.8652,323.479,159.143,-79.5589,334.475,152.578,-70.6473,339.071,147.394,-151.908,238.96,166.219,-110.853,286.478,172.857,-80.2825,313.928,168.619,-61.7278,327.512,160.473,-52.4507,333.28,154.54,-143.409,232.861,169.877,-101.627,269.841,179.932,-71.6943,292.602,172.754,-53.5092,304.228,162.794,-44.5651,309.137,155.841,-134.646,223.527,168.474,-93.4532,252.662,182.92,-69.457,270.452,178.037,-56.9991,278.982,170.705,-49.4809,283.734,163.618,pick
07.24.43.347046,1.88335,1.963542,1.306995,0.424411,0.90268,-0.0710199,0.589077,0.807255,-0.0364423,0.529759,-0.143086,-0.835992,-1.52067,-2.43504,1.84547,-120.393,266.861,164.902,-159.137,210.216,157.406,-157.891,240.065,138.284,-157.891,240.065,138.284,-158.234,282.355,132.894,-145.847,308.7,130.821,-131.949,315.39,131.392,-159.636,242.891,159.068,-122.384,298.034,161.42,-95.8787,323.447,159.18,-79.5792,334.462,152.624,-70.6697,339.07,147.444,-151.89,238.897,166.213,-110.849,286.424,172.881,-80.2866,313.883,168.617,-61.7387,327.482,160.474,-52.4644,333.258,154.541,-143.389,232.798,169.868,-101.618,269.785,179.947,-71.6801,292.526,172.713,-53.4968,304.145,162.738,-44.5537,309.054,155.782,-134.624,223.468,168.459,-93.4399,252.606,182.925,-69.4427,270.388,178.004,-56.9897,278.913,170.655,-49.4735,283.666,163.565,pick
07.24.43.361008,1.883357,1.96348,1.307502,0.422752,0.903538,-0.0699956,0.585953,0.809657,-0.0333859,0.529283,-0.14267,-0.836364,2.69979,-2.83999,1.72731,-120.361,266.822,164.955,-159.071,210.156,157.426,-157.875,240.036,138.343,-157.875,240.036,138.343,-158.293,282.333,133.01,-145.955,308.705,130.968,-132.069,315.422,131.54,-159.602,242.85,159.131,-122.354,297.995,161.486,-95.8348,323.397,159.214,-79.5352,334.413,152.65,-70.6271,339.019,147.462,-151.854,238.856,166.273,-110.813,286.383,172.938,-80.2395,313.834,168.65,-61.6902,327.437,160.505,-52.4182,333.207,154.559,-143.35,232.756,169.921,-101.577,269.742,179.991,-71.6158,292.435,172.678,-53.4286,304.035,162.677,-44.4868,308.935,155.709,-134.584,223.427,168.5,-93.3947,252.563,182.954,-69.3846,270.316,177.974,-56.9337,278.826,170.598,-49.4209,283.573,163.498,pick
07.24.43.375968,1.883444,1.96356,1.308208,0.421529,0.90416,-0.0693338,0.583337,0.811633,-0.0311536,0.528834,-0.142148,-0.836737,-0.247843,0.259198,5.48895,-120.356,266.785,165.026,-159.036,210.101,157.469,-157.883,240.009,138.419,-157.883,240.009,138.419,-158.324,282.313,133.131,-146.02,308.703,131.107,-132.15,315.453,131.677,-159.596,242.81,159.212,-122.355,297.96,161.574,-95.8307,323.358,159.279,-79.534,334.379,152.709,-70.6283,338.99,147.518,-151.844,238.814,166.349,-110.807,286.345,173.015,-80.2206,313.783,168.7,-61.67,327.386,160.549,-52.3984,333.158,154.601,-143.337,232.714,169.988,-101.564,269.702,180.055,-71.5826,292.338,172.63,-53.3995,303.904,162.576,-44.4651,308.786,155.584,-134.57,223.387,168.556,-93.377,252.522,183.002,-69.3546,270.239,177.943,-56.9121,278.726,170.522,-49.4055,283.464,163.407,pick
07.24.43.390928,1.883472,1.963467,1.308044,0.420931,0.904488,-0.0686901,0.582964,0.81192,-0.0306459,0.528786,-0.142228,-0.836753,-2.41817,2.23866,6.46054,-120.377,266.805,165.082,-159.061,210.123,157.52,-157.911,240.035,138.476,-157.911,240.035,138.476,-158.391,282.342,133.215,-146.105,308.743,131.21,-132.237,315.498,131.786,-159.62,242.836,159.268,-122.37,297.98,161.63,-95.8346,323.368,159.315,-79.5341,334.377,152.73,-70.6281,338.977,147.529,-151.869,238.84,166.406,-110.824,286.363,173.072,-80.2229,313.789,168.759,-61.6641,327.386,160.612,-52.3894,333.152,154.661,-143.364,232.738,170.046,-101.584,269.718,180.111,-71.5821,292.321,172.655,-53.3919,303.866,162.585,-44.4563,308.737,155.584,-134.598,223.409,168.612,-93.3996,252.538,183.057,-69.3698,270.239,177.97,-56.924,278.721,170.546,-49.4134,283.458,163.434,pick
07.24.43.405888,1.883654,1.963419,1.308837,0.419437,0.905286,-0.0673127,0.583188,0.811772,-0.0303105,0.528008,-0.14157,-0.837356,-0.660958,-0.887552,7.18249,-120.378,266.798,165.196,-159.075,210.127,157.621,-157.94,240.055,138.601,-157.94,240.055,138.601,-158.491,282.371,133.418,-146.248,308.796,131.453,-132.39,315.574,132.032,-159.626,242.836,159.397,-122.371,297.976,161.77,-95.7951,323.321,159.381,-79.4894,334.308,152.763,-70.5853,338.899,147.546,-151.87,238.835,166.527,-110.817,286.351,173.194,-80.1914,313.75,168.832,-61.6296,327.341,160.669,-52.3558,333.106,154.71,-143.362,232.73,170.154,-101.571,269.7,180.212,-71.5484,292.262,172.688,-53.3567,303.792,162.594,-44.4225,308.66,155.587,-134.598,223.402,168.702,-93.3844,252.516,183.133,-69.3495,270.206,178.012,-56.9106,278.682,170.563,-49.4101,283.415,163.435,pick
07.24.43.420848,1.88307,1.9616,1.30786,0.416786,0.906607,-0.0659738,0.581842,0.812808,-0.0283522,0.526203,-0.141637,-0.838481,-1.66264,0.871793,6.70168,-120.394,266.783,165.288,-159.141,210.143,157.731,-158.039,240.095,138.751,-158.039,240.095,138.751,-158.652,282.424,133.673,-146.485,308.888,131.747,-132.655,315.723,132.313,-159.676,242.864,159.551,-122.359,297.964,161.882,-95.7139,323.229,159.397,-79.3989,334.192,152.757,-70.4939,338.784,147.541,-151.912,238.852,166.666,-110.796,286.321,173.279,-80.1384,313.679,168.865,-61.5718,327.272,160.71,-52.2941,333.055,154.773,-143.403,232.736,170.273,-101.554,269.657,180.269,-71.5107,292.179,172.698,-53.3106,303.717,162.625,-44.3657,308.608,155.645,-134.651,223.401,168.797,-93.3792,252.463,183.163,-69.3428,270.146,178.016,-56.9012,278.633,170.582,-49.3945,283.383,163.472,pick
07.24.43.435808,1.882441,1.959985,1.305815,0.413309,0.908351,-0.0638284,0.581815,0.812833,-0.0281834,0.525522,-0.142607,-0.838743,-5.15742,2.10217,3.23712,-120.473,266.803,165.376,-159.279,210.197,157.86,-158.167,240.147,138.876,-158.167,240.147,138.876,-158.883,282.487,133.906,-146.818,309.003,132.043,-133.02,315.905,132.622,-159.785,242.926,159.673,-122.404,297.984,161.957,-95.6761,323.151,159.351,-79.3408,334.058,152.667,-70.4309,338.622,147.434,-152.022,238.909,166.787,-110.848,286.335,173.353,-80.144,313.631,168.868,-61.5616,327.189,160.689,-52.2771,332.962,154.751,-143.517,232.785,170.391,-101.62,269.663,180.345,-71.5502,292.13,172.711,-53.3396,303.643,162.626,-44.3853,308.532,155.656,-134.777,223.439,168.915,-93.4635,252.462,183.242,-69.4214,270.135,178.084,-56.9763,278.617,170.649,-49.4589,283.373,163.553,pick
07.24.43.452767,1.881627,1.957892,1.302289,0.410709,0.909624,-0.0624619,0.581086,0.813388,-0.0271977,0.525264,-0.144527,-0.838576,-10.1902,9.93753,-0.903695,-120.587,266.906,165.389,-159.469,210.345,157.923,-158.329,240.284,138.924,-158.329,240.284,138.924,-159.09,282.632,134.017,-147.1,309.185,132.193,-133.334,316.147,132.784,-159.939,243.09,159.715,-122.463,298.086,161.932,-95.6417,323.146,159.252,-79.2733,333.997,152.558,-70.3489,338.535,147.326,-152.185,239.069,166.835,-110.928,286.431,173.344,-80.1644,313.651,168.798,-61.5543,327.171,160.618,-52.2556,332.928,154.686,-143.691,232.935,170.446,-101.729,269.752,180.355,-71.6286,292.161,172.671,-53.397,303.652,162.597,-44.424,308.542,155.652,-134.967,223.572,168.981,-93.6025,252.54,183.273,-69.5514,270.192,178.082,-57.0919,278.668,170.662,-49.5554,283.425,163.587,pick
07.24.43.468720,1.881209,1.956245,1.299241,0.409295,0.910317,-0.0616505,0.580273,0.813982,-0.0267589,0.525101,-0.146205,-0.838387,-15.6784,17.6491,-3.25766,-120.723,267.059,165.361,-159.681,210.544,157.93,-158.51,240.48,138.918,-158.51,240.48,138.918,-159.281,282.831,134.046,-147.333,309.405,132.247,-133.585,316.402,132.845,-160.117,243.307,159.704,-122.544,298.239,161.875,-95.6761,323.244,159.164,-79.2886,334.057,152.457,-70.3561,338.576,147.224,-152.37,239.279,166.828,-111.031,286.574,173.299,-80.2182,313.726,168.696,-61.5869,327.199,160.488,-52.2792,332.934,154.551,-143.887,233.133,170.446,-101.862,269.885,180.327,-71.734,292.242,172.605,-53.4912,303.691,162.506,-44.514,308.559,155.552,-135.18,223.754,168.99,-93.7661,252.662,183.261,-69.696,270.279,178.045,-57.2243,278.735,170.625,-49.6801,283.477,163.549,pick
07.24.43.483681,1.882188,1.955881,1.300404,0.408562,0.910861,-0.0583945,0.580564,0.813662,-0.0299981,0.522989,-0.144962,-0.839922,-23.8365,14.4352,-32.6696,-121.045,267.207,164.863,-160.091,210.753,157.427,-158.933,240.741,138.44,-158.933,240.741,138.44,-159.654,283.116,133.765,-147.727,309.706,132.061,-133.997,316.741,132.659,-160.484,243.52,159.241,-122.833,298.397,161.453,-95.9867,323.427,158.779,-79.6199,334.294,152.112,-70.6958,338.862,146.909,-152.725,239.465,166.337,-111.309,286.69,172.822,-80.4961,313.82,168.103,-61.8883,327.299,159.858,-52.5966,333.046,153.908,-144.243,233.3,169.922,-102.146,269.973,179.792,-72.0564,292.362,172.021,-53.8494,303.84,161.895,-44.8924,308.73,154.931,-135.551,223.913,168.428,-94.0665,252.733,182.671,-69.9914,270.356,177.505,-57.5199,278.832,170.109,-49.9925,283.579,163.019,pick
07.24.43.499652,1.885181,1.959322,1.30484,0.407087,0.911921,-0.0517784,0.584559,0.810468,-0.0378509,0.523349,-0.142565,-0.840108,-29.8333,21.7275,-73.2154,-121.555,267.557,163.76,-160.637,211.14,156.255,-159.433,241.16,137.244,-159.433,241.16,137.244,-160.012,283.57,132.868,-148.127,310.192,131.356,-134.448,317.32,132.011,-160.99,243.878,158.057,-123.349,298.755,160.435,-96.4889,323.765,157.795,-80.1256,334.667,151.189,-71.1989,339.277,146.033,-153.231,239.804,165.144,-111.825,287.018,171.775,-81.033,314.143,166.965,-62.4509,327.638,158.702,-53.17,333.409,152.766,-144.749,233.631,168.717,-102.663,270.284,178.703,-72.6404,292.728,170.866,-54.4859,304.23,160.687,-45.5507,309.146,153.718,-136.055,224.25,167.204,-94.5815,253.038,181.543,-70.5675,270.75,176.423,-58.1294,279.272,169.034,-50.625,284.047,161.942,pick
07.24.43.515595,1.886403,1.960376,1.314736,0.407468,0.911763,-0.0515617,0.583082,0.811358,-0.0413887,0.517222,-0.135413,-0.845071,-40.0728,43.4255,-136.855,-122.181,268.209,161.685,-161.211,211.764,154.119,-160.21,241.922,135.262,-160.21,241.922,135.262,-160.828,284.35,131.065,-148.933,310.968,129.56,-135.234,318.068,130.125,-161.61,244.488,156.112,-124.067,299.427,158.599,-97.3917,324.631,155.933,-81.1549,335.719,149.326,-72.2957,340.445,144.159,-153.788,240.379,163.108,-112.431,287.632,169.764,-81.796,314.922,164.884,-63.3398,328.547,156.555,-54.1365,334.38,150.56,-145.265,234.198,166.572,-103.181,270.868,176.502,-73.3095,293.498,168.624,-55.2751,305.154,158.409,-46.4127,310.154,151.408,-136.565,224.847,164.93,-95.0424,253.62,179.16,-71.0701,271.443,174.242,-58.6464,280.097,166.985,-51.2053,284.93,159.867,pick
07.24.43.530555,1.888624,1.964355,1.330892,0.403716,0.913516,-0.0500169,0.581444,0.812041,-0.050117,0.510882,-0.12497,-0.850519,-42.3224,80.6482,-215.657,-122.86,269.366,158.292,-161.708,212.811,150.633,-160.971,243.131,131.941,-160.971,243.131,131.941,-161.868,285.577,127.996,-150.083,312.245,126.536,-136.387,319.355,127.017,-162.218,245.502,152.824,-124.927,300.603,155.514,-98.5938,326.172,152.943,-82.5447,337.544,146.363,-73.7803,342.437,141.191,-154.315,241.365,159.714,-113.139,288.761,166.47,-82.7422,316.314,161.584,-64.4541,330.145,153.227,-55.3413,336.105,147.22,-145.734,235.195,163.049,-103.75,271.981,172.974,-74.0482,294.824,165.08,-56.1572,306.644,154.803,-47.3886,311.727,147.745,-137.001,225.902,161.252,-95.5053,254.749,175.407,-71.5769,272.681,170.669,-59.1828,281.466,163.52,-51.8022,286.386,156.399,pick
